variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
s[10],-0.022870117531225014,-0.016335525,0.7425067679081351,0.7404171117,-1.23577394,1.1892713649999995,1.0008123127955662,1603.5019153358342,2478.4159980779236
s[11],-0.0031550384729334873,-0.00423342575,0.4111666756902127,0.41640577028505,-0.6825955419999999,0.6552311064999999,1.0007372713644793,2761.240184671525,2916.563444383166
s[12],0.007880710308862752,0.0107790155,0.670477269219365,0.654747116688,-1.090964885,1.1183533699999992,1.0009807413526712,2798.370613329936,2786.250367284557
s[13],-0.0014555791780775274,0.00347766905,0.49051640439941724,0.4750359459314699,-0.8061199084999999,0.8039720679999997,1.0002833910384281,1641.0333914135178,2500.3804687071233
s[14],0.004935093481777955,0.021349097499999997,0.937637307324896,0.9326528920695,-1.52107438,1.53967157,1.0020510862377112,1064.7914170796057,1960.2591907389806
s[15],-0.003963184462899966,-0.00345210795,0.762323059375716,0.7560739829790001,-1.221240455,1.2497960599999998,1.002872860617228,814.9296295184865,1657.7042768434592
s[16],-0.0012680580725282435,-0.0036810976,0.46425828724251683,0.46769670001823993,-0.7523046,0.7469994774999988,1.0018496356564244,1652.0015672765091,2361.7464485827263
s[17],0.005289707390614002,0.012433346500000001,0.8664766116516265,0.8582302231229999,-1.40841384,1.398759509999999,1.0002945559448553,1819.5103698949924,2636.917305357912
s[18],-0.007639639152217503,-0.013223290499999998,0.6935904592967072,0.6943475191022999,-1.1547709499999999,1.1493991999999997,1.000581041652766,1783.8371396099715,2368.7640756517326
s[19],-0.0032589123989625072,-0.00798254725,0.6933861701032422,0.6969608677289999,-1.14199177,1.112828065,1.0013433381392982,1978.9237225270447,2758.3799599164067
s[20],-0.012016603479716744,-0.013989093000000001,0.5235091674161841,0.5240191552428,-0.8575023954999998,0.8453183934999999,1.000295792550526,2050.858101415753,2747.6046881829325
s[21],-0.011758146073439998,0.0025440534000000002,0.5768538134280439,0.5957636227838401,-0.9805530659999999,0.9214068809999995,1.000955462991213,1247.5538897896656,2315.085096194609
s[22],-0.020255606630076452,-0.014666179,0.8823405845151985,0.8699562621959999,-1.48134142,1.4381469149999986,1.0004303952892706,1607.3576362016886,2494.9739385190023
s[23],-0.0023747458440456634,-0.00176130445,0.4711946562483119,0.46600905288,-0.7735056239999999,0.7568492699999999,1.0007614890008336,1527.3744991544677,2409.688833952647
s[24],-0.0016111519287324914,-0.00269236375,0.5563009519233132,0.5399825496239999,-0.9163579614999999,0.9103453495,1.0009024915409894,1713.0139685340248,2855.2344820202657
s[25],-0.0037813230644424935,-0.007267231900000001,0.6633083419301142,0.6667799575919999,-1.09759179,1.0852142949999994,1.0011479003068449,2874.9697783592933,3109.094912870157
s[26],-0.0015972703556964823,-0.0035650244,0.5377416852764826,0.536721852618,-0.9056429109999999,0.8932314599999991,1.0010785665516968,2808.029253022567,2977.8891749102195
s[27],0.01761975966500999,0.009876847349999999,0.6805217523547018,0.6860751327551099,-1.085895205,1.1384077899999996,1.000479684474225,1429.8013943967364,1871.8504256576232
s[28],0.018373648204505027,0.00138602876,0.7338575968981649,0.7265760844229999,-1.16975752,1.2557541849999985,1.0009929816737033,1437.2069262028167,2353.7436593210314
s[29],0.012181807836592484,0.0245079365,0.726546817890859,0.718531207716,-1.19005174,1.209962829999998,1.0023613686089927,1696.006239795771,2249.5101618305266
s[30],0.011869594872003507,0.0051918832000000005,0.5919658290817403,0.5814811362343201,-0.93403107,1.013363045,1.0025781935658398,1441.7108796314872,2388.826771491431
s[31],0.01982134298344,0.0147892135,0.6743432531131619,0.6755581378958999,-1.086436235,1.1332885349999997,1.0020443555407412,1421.0602903116005,2328.999579506465
s[32],0.006297138007257508,0.011434101,0.5798918379527285,0.5680961608685999,-0.9814779519999999,0.9639109524999999,1.0013600894481698,1934.8313312223881,2857.766870159679
u[1],-0.806224521172425,-0.79383149,0.3564743495120677,0.3538484503260001,-1.412062205,-0.23571279250000007,1.0058016632223648,1852.6142176291512,2413.4249814239206
u[2],1.34713355856525,1.3187419999999999,0.42597842667200664,0.41539219932000004,0.6939246080000001,2.06874673,1.0015686443865535,2172.6445882126945,2298.703986965255
u[3],-0.89020993930725,-0.8803658249999999,0.3751917834834692,0.37290369284699987,-1.522747335,-0.2974559775000003,1.0012951462679007,1943.181907160047,2379.0991407496595
u[4],0.5613356262120676,0.56484636,0.416430292130688,0.40837503128100006,-0.13138262249999993,1.2529987899999997,1.0005891482272502,2647.0017552403624,2612.7707775990307
u[5],-0.629470493034735,-0.6226845750000001,0.48800415751301124,0.46902045810899984,-1.4450038649999999,0.165926566,1.0011510341848755,2914.7394050598564,2782.740773061451
u[6],-1.69870030466975,-1.6806831,0.5307973092815651,0.52754043699,-2.6269731599999995,-0.8596062345000001,1.0008609427694477,2742.377384915596,2236.903450386817
u[7],-0.16110620778962248,-0.15890689,0.4139191667293017,0.410251817556,-0.844581388,0.5191927334999998,1.0010651574756397,2983.666331483679,2908.1804591510586
u[8],-0.296523496162385,-0.28288814,0.3925386048497903,0.3877044686319,-0.9463241904999998,0.3373882789999999,1.0007001283615555,2458.9690535657583,2908.160283555314
u[9],0.549943087986405,0.54593716,0.3822307119171728,0.36458824905299997,-0.07438555779999999,1.19906125,1.00006629752638,2221.7428379642356,2201.5142599843425
u[10],0.517635711654983,0.5137512550000001,0.39502711999751833,0.3741427461450001,-0.12751410149999998,1.1723215200000001,1.000511898200531,2172.181154169519,1867.423147695598
u[11],-0.25791058027709124,-0.254334285,0.487328805656068,0.47918366998949996,-1.0770364650000002,0.5275074969999992,1.0022132702828634,3611.916654545323,2894.950180782374
u[12],1.4388068897425,1.4187467,0.39392705040480003,0.39207260631,0.8196030175,2.1248020899999998,1.0010973130889034,1927.0543073191475,2143.079773186053
u[13],-0.4559108320338465,-0.44663322,0.4410871543589883,0.431629678998,-1.19032062,0.2679822289999993,1.0014917797979135,2763.8197393863793,2832.6960674680354
u[14],0.9633386265788475,0.9544046,0.4225785351489586,0.42681933881999984,0.26973900100000003,1.6826450349999993,1.0013088653010072,2483.6752373441923,2408.507614178282
u[15],0.6587371356342875,0.6415709549999999,0.4376944833094054,0.42746864348999986,-0.040664241850000005,1.39026799,1.0009834026785265,2654.69940552626,2524.7912460582756
u[16],-0.3759307005297275,-0.36765927,0.43117866936771704,0.4313658629301,-1.0939565,0.30959652249999986,0.9998196969924152,2604.478715057006,2839.1284635603497
u[17],-0.4208169420911975,-0.42025148,0.4601396460773848,0.46849695204899994,-1.169451405,0.33184619849999997,0.9997697997865882,3189.098956748606,2896.3631068598897
u[18],-0.26865218631772975,-0.27130613000000003,0.4562661648983394,0.4568585198099999,-1.03164361,0.4726833219999999,1.0008823608696413,2628.0382137826255,2664.1654368191917
u[19],-1.042880248303175,-1.0356040499999999,0.42024336776154236,0.4325126710800002,-1.7642587600000001,-0.3632324750000002,1.0013950580138062,2378.2409190774665,2545.255325454712
u[20],-1.26616809440545,-1.2571628499999998,0.45599378568822213,0.45383579493000026,-2.04708588,-0.5218868435000001,1.0053393283612408,2242.760702654732,2029.7061147276684
u[21],-0.33452405422436,-0.340256515,0.45724201385329655,0.4512435044123999,-1.088018245,0.43105857899999994,1.0020377426259246,2369.918051889836,2709.288359914513
u[22],0.827227982878425,0.823226335,0.4177734826440538,0.406430275209,0.16126173,1.529277849999999,1.0041134713196174,2594.0065313773443,2901.651923003588
u[23],-0.25989311914761676,-0.254498275,0.44290919828881736,0.443103342486,-0.9749680580000001,0.4520627739999997,1.0020143292798038,2410.6956432356146,2315.437183599584
u[24],-0.684222326637275,-0.67621408,0.3498803964101608,0.35542845714599997,-1.28242863,-0.11834751850000004,1.0012117479869478,1567.0659034066018,2186.1179215000984
u[25],-0.0030441391251175903,-0.00819615255,0.5294962165723163,0.53137770609063,-0.8668474525,0.8748597349999998,1.0007557738217236,3759.852289712667,2682.7873945817264
u[26],-0.134163294194827,-0.13001228999999997,0.41488281763109364,0.4072651124429999,-0.8273307529999999,0.5443363784999993,1.0004901033211007,2711.3665628655754,2597.2057926565185
u[27],-0.510848801049495,-0.498449245,0.4427295453674046,0.44366150432099993,-1.23944666,0.20440603049999992,1.0016112106048556,2976.270913743225,2850.4345376409037
u[28],0.4681135404712675,0.46506106999999997,0.4764275583821848,0.4712500957709999,-0.293725148,1.2572622749999995,1.0007237990572615,3048.2489334849756,2721.8153128357853
u[29],1.868810243795,1.8492891999999999,0.49543371537703074,0.4920953257499998,1.080688445,2.7279431749999996,1.0020324539059158,2701.605756402238,2867.348503902089
u[30],0.7549077757699,0.750055825,0.4863404271751223,0.4757875782449999,-0.03812784334999997,1.5697788999999993,1.0017788492051571,3300.4979796256835,2763.207315185973
u[31],-0.78447042760458,-0.7771061850000001,0.4782389493385873,0.45669272065200006,-1.5669267999999998,0.004766035089999236,1.0015466897667262,3001.564842642862,2744.2596888066964
u[32],2.2540532954,2.2444037999999997,0.5580307211505405,0.5680166772,1.35611671,3.1890151599999994,1.0020490830257114,3311.777949404978,2836.7566833676574
u[33],-0.538613588825175,-0.53073254,0.4691244582390519,0.464273847492,-1.314371005,0.21177423099999984,1.001214512087669,2769.2417229453054,2457.650724351228
sigma_b,0.7006823135175,0.562472655,0.3938567712914197,0.250090735314,0.33582900099999996,1.5261837549999997,1.0025638495893365,1575.0340418627666,2309.28626009802
phi,0.4881998303454979,0.51718171,0.32781332788654105,0.460250493633,0.006735451665,0.939573665,1.0024050539195106,1468.439163061768,1998.427518954894
beta[1],0,0,0,0,0,0,NA,NA,NA
beta[2],-0.183957717422475,-0.183217865,0.06448418184018596,0.06597389864099999,-0.290559746,-0.08028215030000002,1.0008359224806709,3377.7148574023036,3095.5746077159192
beta[3],-0.53496532111,-0.5351955850000001,0.07414999146413731,0.07510119936899999,-0.6560081440000001,-0.414620759,1.0004179504443589,3851.3988173230528,3163.9388389476685
s_star[1],-6.829520891666237e-5,-1.0366865e-4,0.0023436677348365577,0.00237096495027,-0.00391598149,0.0038682062499999998,1.00138199955814,2200.4839793321844,2867.4084853563204
s_star[2],6.224684271082256e-5,1.0188824e-4,0.005101892668671597,0.005089652959314,-0.008305465264999999,0.008478728109999997,1.0025025073196903,1126.5018986934226,1771.0966455922676
s_star[3],-1.4461257659985923e-7,4.93556295e-5,0.003666337416648559,0.0036390408104399995,-0.006103462365,0.005974401509999997,1.0012823339179617,2492.116258583075,2938.170631788134
s_star[4],-2.7902409727914914e-5,-4.6329863000000004e-5,0.0032777111759756073,0.0032591565297438,-0.00535234726,0.005363095609999992,1.0024114653840723,778.9996305061579,1476.4881990624408
s_star[5],-3.5604558448849995e-5,-6.56921285e-5,0.0026736947902876573,0.0026551675836,-0.004465973275,0.004393468889999998,1.0008258245288102,3263.926096702225,3109.1499727080914
s_star[6],-6.130297246879992e-5,-8.3483524e-5,0.003180332885269185,0.0031791590853876,-0.00513944063,0.005125679919999997,0.9998588631060283,3027.9605851873534,3100.056534788198
s_star[7],7.417407001844488e-5,4.68053345e-5,0.0029144461013144306,0.0029549231127297005,-0.004650890015,0.004910907959999999,1.0014279799732497,1179.780597540298,2014.0569568099772
s_star[8],2.0053808086700022e-5,4.2743326999999995e-6,0.0029567043684691837,0.00298699271175102,-0.004828351895,0.004959886979999999,1.0013949238495552,1208.9118876152172,2536.652126477413
s_star[9],-2.542218500497397e-6,2.6463592e-5,0.0038245165255843946,0.00384920380824,-0.006221388559999999,0.006180355504999999,1.0020823647125046,894.5627026245759,1398.8320585471674
s_star[10],-1.2937205202291245e-4,-9.2407066e-5,0.004200224450080653,0.004188403562700001,-0.006990546405,0.006727489859999997,1.0008123127955662,1603.5019153358342,2478.4159980779236
s_star[11],-1.784747352525997e-5,-2.3947712e-5,0.002325894388894983,0.0023555310664788,-0.0038613176800000003,0.0037065220449999997,1.000737164237719,2761.240184671525,2916.563444383166
s_star[12],4.4579732957614986e-5,6.0974912000000004e-5,0.003792766806934968,0.0037037841733199997,-0.006171388,0.006326319389999995,1.000978131356021,2798.370613329936,2786.250367284557
s_star[13],-8.233945572799922e-6,1.9672535e-5,0.0027747612354289846,0.002687191098669,-0.0045600723,0.004547922434999999,1.0002833910384281,1641.0333914135178,2500.3804687071233
s_star[14],2.7916915650423276e-5,1.20767925e-4,0.00530404208061894,0.005275846221764999,-0.008604438495,0.00870963947,1.0020510862377112,1064.7914170796057,1960.2591907389806
s_star[15],-2.2419004976674983e-5,-1.9527941e-5,0.004312321575404309,0.00427697171454,-0.0069083332449999995,0.007069866829999998,1.002872860617228,814.9296295184865,1657.7042768434592
s_star[16],-7.173171862077376e-6,-2.0823293000000002e-5,0.0026262238864198937,0.0026456743579181996,-0.004255648955,0.004225638909999993,1.0018455971799618,1652.0015672765091,2361.7464485827263
s_star[17],2.992290444973249e-5,7.03331595e-5,0.004901499101103676,0.0048548507951999996,-0.00796713867,0.007912525514999994,1.0002950076232928,1819.51071295336,2636.917305357912
s_star[18],-4.3216036697274906e-5,-7.48017265e-5,0.003923513878602026,0.003927796399398899,-0.006532327265,0.006501940539999998,1.000581041652766,1783.8371396099715,2368.7640756517326
s_star[19],-1.8435069700025135e-5,-4.51558045e-5,0.003922358250515852,0.0039425796612299994,-0.006460038055,0.006295064074999999,1.0013454233874244,1978.9237225270447,2758.3799599164067
s_star[20],-6.797571990857989e-5,-7.913373150000001e-5,0.002961395236226196,0.0029642801675319,-0.004850733624999999,0.00478181098,1.000295792550526,2050.858101415753,2747.6046881829325
s_star[21],-6.65136737180501e-5,1.4391243e-5,0.003263156105553663,0.0033701254777218003,-0.0055468086,0.005212229534999998,1.000955462991213,1247.5538897896656,2315.085096194609
s_star[22],-1.1458224702454989e-4,-8.296387900000001e-5,0.0049912386746288374,0.0049211828381099994,-0.00837967658,0.008135333164999993,1.0004303952892706,1607.3576362016886,2494.9739385190023
